tx_name	gene_id	gene_name	with_UTRs
ENST00000514067.6	ENSG00000151883.19	PARP8	TRUE
ENST00000503193.5	ENSG00000151883.19	PARP8	TRUE
ENST00000515166.5	ENSG00000151883.19	PARP8	FALSE
ENST00000505554.5	ENSG00000151883.19	PARP8	FALSE
ENST00000230658.12	ENSG00000016082.15	ISL1	TRUE
ENST00000511384.1	ENSG00000016082.15	ISL1	FALSE
ENST00000274311.3	ENSG00000152684.11	PELO	TRUE
ENST00000282588.7	ENSG00000213949.10	ITGA1	TRUE
ENST00000650673.1	ENSG00000213949.10	ITGA1	TRUE
ENST00000503810.6	ENSG00000164171.11	ITGA2	TRUE
ENST00000296585.10	ENSG00000164171.11	ITGA2	TRUE
ENST00000513685.5	ENSG00000164171.11	ITGA2	TRUE
ENST00000509814.5	ENSG00000164171.11	ITGA2	TRUE
ENST00000509960.5	ENSG00000164171.11	ITGA2	TRUE
ENST00000510722.1	ENSG00000164171.11	ITGA2	TRUE
ENST00000396947.7	ENSG00000134363.12	FST	TRUE
ENST00000256759.8	ENSG00000134363.12	FST	TRUE
ENST00000504226.5	ENSG00000134363.12	FST	FALSE
ENST00000507026.5	ENSG00000164258.12	NDUFS4	TRUE
ENST00000502423.5	ENSG00000164258.12	NDUFS4	TRUE
ENST00000296684.10	ENSG00000164258.12	NDUFS4	TRUE
ENST00000506974.5	ENSG00000164258.12	NDUFS4	FALSE
ENST00000506765.1	ENSG00000164258.12	NDUFS4	FALSE
ENST00000302005.3	ENSG00000169271.3	HSPB3	TRUE
ENST00000326277.5	ENSG00000178996.14	SNX18	TRUE
ENST00000381410.5	ENSG00000178996.14	SNX18	TRUE
ENST00000343017.11	ENSG00000178996.14	SNX18	TRUE
ENST00000231009.3	ENSG00000113088.6	GZMK	TRUE
ENST00000274306.7	ENSG00000145649.8	GZMA	TRUE
ENST00000296734.6	ENSG00000164294.14	GPX8	TRUE
ENST00000515370.1	ENSG00000164294.14	GPX8	TRUE
ENST00000503787.6	ENSG00000164294.14	GPX8	TRUE
ENST00000230640.10	ENSG00000039123.16	MTREX	TRUE
ENST00000506750.5	ENSG00000039123.16	MTREX	FALSE
ENST00000514278.6	ENSG00000152670.19	DDX4	TRUE
ENST00000353507.9	ENSG00000152670.19	DDX4	TRUE
ENST00000505374.6	ENSG00000152670.19	DDX4	TRUE
ENST00000514679.5	ENSG00000152670.19	DDX4	FALSE
ENST00000511853.1	ENSG00000152670.19	DDX4	FALSE
ENST00000652347.1	ENSG00000164509.15	IL31RA	TRUE
ENST00000396836.6	ENSG00000164509.15	IL31RA	TRUE
ENST00000651239.1	ENSG00000164509.15	IL31RA	TRUE
ENST00000396834.6	ENSG00000164509.15	IL31RA	TRUE
ENST00000359040.10	ENSG00000164509.15	IL31RA	TRUE
ENST00000354961.8	ENSG00000164509.15	IL31RA	TRUE
ENST00000297015.7	ENSG00000164509.15	IL31RA	TRUE
ENST00000652039.1	ENSG00000164509.15	IL31RA	FALSE
ENST00000490985.5	ENSG00000164509.15	IL31RA	FALSE
ENST00000611895.1	ENSG00000164509.15	IL31RA	TRUE
ENST00000399503.4	ENSG00000095015.6	MAP3K1	TRUE
ENST00000628593.1	ENSG00000155542.12	SETD9	TRUE
ENST00000285947.5	ENSG00000155542.12	SETD9	TRUE
ENST00000418299.5	ENSG00000155542.12	SETD9	TRUE
ENST00000423328.1	ENSG00000155542.12	SETD9	FALSE
ENST00000424459.7	ENSG00000062194.16	GPBP1	TRUE
ENST00000514387.6	ENSG00000062194.16	GPBP1	TRUE
ENST00000506184.7	ENSG00000062194.16	GPBP1	TRUE
ENST00000511209.5	ENSG00000062194.16	GPBP1	TRUE
ENST00000264779.6	ENSG00000062194.16	GPBP1	FALSE
ENST00000396776.6	ENSG00000175857.8	GAPT	TRUE
ENST00000511930.1	ENSG00000175857.8	GAPT	FALSE
ENST00000282878.6	ENSG00000152932.8	RAB3C	TRUE
ENST00000678452.1	ENSG00000164182.12	NDUFAF2	TRUE
ENST00000677756.1	ENSG00000164182.12	NDUFAF2	TRUE
ENST00000296597.10	ENSG00000164182.12	NDUFAF2	TRUE
ENST00000511107.1	ENSG00000164182.12	NDUFAF2	TRUE
ENST00000677932.1	ENSG00000164182.12	NDUFAF2	TRUE
ENST00000252744.6	ENSG00000130449.6	ZSWIM6	FALSE
ENST00000401507.7	ENSG00000068796.19	KIF2A	TRUE
ENST00000514082.6	ENSG00000068796.19	KIF2A	TRUE
ENST00000407818.8	ENSG00000068796.19	KIF2A	TRUE
ENST00000674632.1	ENSG00000068796.19	KIF2A	TRUE
ENST00000674916.1	ENSG00000068796.19	KIF2A	TRUE
ENST00000509663.2	ENSG00000288643.1	AC114982.2	TRUE
ENST00000381103.7	ENSG00000068796.19	KIF2A	TRUE
ENST00000676271.1	ENSG00000068796.19	KIF2A	TRUE
ENST00000512541.5	ENSG00000068796.19	KIF2A	FALSE
ENST00000674733.1	ENSG00000068796.19	KIF2A	TRUE
ENST00000506857.5	ENSG00000068796.19	KIF2A	TRUE
ENST00000674752.1	ENSG00000068796.19	KIF2A	FALSE
ENST00000424533.5	ENSG00000086200.17	IPO11	TRUE
ENST00000325324.11	ENSG00000086200.17	IPO11	TRUE
ENST00000506200.5	ENSG00000086200.17	IPO11	FALSE
ENST00000409296.7	ENSG00000086200.17	IPO11	TRUE
ENST00000413749.2	ENSG00000086200.17	IPO11	FALSE
ENST00000334994.6	ENSG00000186105.8	LRRC70	TRUE
ENST00000409534.1	ENSG00000086200.17	IPO11	TRUE
ENST00000491184.2	ENSG00000186105.8	LRRC70	TRUE
ENST00000389100.9	ENSG00000164197.12	RNF180	TRUE
ENST00000296615.10	ENSG00000164197.12	RNF180	TRUE
ENST00000504296.1	ENSG00000164197.12	RNF180	FALSE
ENST00000334025.3	ENSG00000186479.5	RGS7BP	TRUE
ENST00000509189.5	ENSG00000145642.12	SHISAL2B	TRUE
ENST00000389074.6	ENSG00000145642.12	SHISAL2B	TRUE
ENST00000381070.8	ENSG00000153015.16	CWC27	TRUE
ENST00000508024.1	ENSG00000153015.16	CWC27	TRUE
ENST00000535264.5	ENSG00000113593.12	PPWD1	TRUE
ENST00000538977.5	ENSG00000113593.12	PPWD1	TRUE
ENST00000503435.5	ENSG00000113593.12	PPWD1	TRUE
ENST00000515447.5	ENSG00000113593.12	PPWD1	FALSE
ENST00000510930.5	ENSG00000113593.12	PPWD1	FALSE
ENST00000261308.10	ENSG00000113593.12	PPWD1	FALSE
ENST00000511908.5	ENSG00000113593.12	PPWD1	FALSE
ENST00000514172.1	ENSG00000113593.12	PPWD1	FALSE
ENST00000510585.3	ENSG00000253251.3	SHLD3	TRUE
ENST00000399438.8	ENSG00000113597.18	TRAPPC13	TRUE
ENST00000438419.6	ENSG00000113597.18	TRAPPC13	TRUE
ENST00000231526.8	ENSG00000113597.18	TRAPPC13	TRUE
ENST00000504751.5	ENSG00000113597.18	TRAPPC13	FALSE
ENST00000505553.5	ENSG00000113597.18	TRAPPC13	FALSE
ENST00000380985.10	ENSG00000123213.23	NLN	TRUE
ENST00000502464.5	ENSG00000123213.23	NLN	TRUE
ENST00000514991.5	ENSG00000123213.23	NLN	TRUE
ENST00000511299.5	ENSG00000123213.23	NLN	FALSE
ENST00000509935.2	ENSG00000123213.23	NLN	FALSE
ENST00000380943.6	ENSG00000112851.15	ERBIN	TRUE
ENST00000416865.6	ENSG00000112851.15	ERBIN	TRUE
ENST00000380935.5	ENSG00000112851.15	ERBIN	TRUE
ENST00000284037.10	ENSG00000112851.15	ERBIN	TRUE
ENST00000380938.6	ENSG00000112851.15	ERBIN	TRUE
ENST00000511297.5	ENSG00000112851.15	ERBIN	TRUE
ENST00000506030.5	ENSG00000112851.15	ERBIN	TRUE
ENST00000512354.1	ENSG00000112851.15	ERBIN	FALSE
ENST00000521691.5	ENSG00000153914.16	SREK1	FALSE
ENST00000612404.4	ENSG00000153914.16	SREK1	TRUE
ENST00000334121.11	ENSG00000153914.16	SREK1	TRUE
ENST00000522912.5	ENSG00000153914.16	SREK1	TRUE
ENST00000520953.5	ENSG00000153914.16	SREK1	TRUE
ENST00000380918.7	ENSG00000153914.16	SREK1	TRUE
ENST00000403625.6	ENSG00000069020.18	MAST4	TRUE
ENST00000406374.5	ENSG00000069020.18	MAST4	TRUE
ENST00000406039.5	ENSG00000069020.18	MAST4	FALSE
ENST00000432817.5	ENSG00000069020.18	MAST4	FALSE
ENST00000434115.5	ENSG00000069020.18	MAST4	FALSE
ENST00000490016.6	ENSG00000069020.18	MAST4	TRUE
ENST00000403666.5	ENSG00000069020.18	MAST4	TRUE
ENST00000450827.5	ENSG00000069020.18	MAST4	FALSE
ENST00000405643.5	ENSG00000069020.18	MAST4	FALSE
ENST00000407621.1	ENSG00000069020.18	MAST4	TRUE
ENST00000261569.11	ENSG00000069020.18	MAST4	FALSE
ENST00000447738.1	ENSG00000069020.18	MAST4	TRUE
ENST00000521381.6	ENSG00000145675.15	PIK3R1	TRUE
ENST00000320694.12	ENSG00000145675.15	PIK3R1	TRUE
ENST00000336483.9	ENSG00000145675.15	PIK3R1	TRUE
ENST00000517698.5	ENSG00000145675.15	PIK3R1	TRUE
ENST00000519025.5	ENSG00000145675.15	PIK3R1	FALSE
ENST00000523872.1	ENSG00000145675.15	PIK3R1	TRUE
ENST00000621204.4	ENSG00000145740.19	SLC30A5	TRUE
ENST00000380860.8	ENSG00000145740.19	SLC30A5	TRUE
ENST00000396591.8	ENSG00000145740.19	SLC30A5	TRUE
ENST00000502979.1	ENSG00000145740.19	SLC30A5	TRUE
ENST00000506572.5	ENSG00000134057.15	CCNB1	FALSE
ENST00000256442.10	ENSG00000134057.15	CCNB1	TRUE
ENST00000503507.1	ENSG00000134057.15	CCNB1	FALSE
ENST00000507798.1	ENSG00000134057.15	CCNB1	FALSE
ENST00000515001.5	ENSG00000153044.10	CENPH	TRUE
ENST00000283006.7	ENSG00000153044.10	CENPH	TRUE
ENST00000513575.5	ENSG00000153044.10	CENPH	TRUE
ENST00000256441.5	ENSG00000134056.12	MRPS36	TRUE
ENST00000512880.5	ENSG00000134056.12	MRPS36	TRUE
ENST00000626796.2	ENSG00000134058.12	CDK7	FALSE
ENST00000629350.2	ENSG00000134058.12	CDK7	TRUE
ENST00000515391.5	ENSG00000134058.12	CDK7	TRUE
ENST00000256443.8	ENSG00000134058.12	CDK7	TRUE
ENST00000515180.5	ENSG00000134058.12	CDK7	TRUE
ENST00000506789.5	ENSG00000134058.12	CDK7	TRUE
ENST00000510106.5	ENSG00000134058.12	CDK7	TRUE
ENST00000514676.5	ENSG00000134058.12	CDK7	TRUE
ENST00000502604.5	ENSG00000134058.12	CDK7	TRUE
ENST00000509734.5	ENSG00000152942.19	RAD17	TRUE
ENST00000521422.5	ENSG00000152942.19	RAD17	TRUE
ENST00000512785.5	ENSG00000152942.19	RAD17	FALSE
ENST00000305138.8	ENSG00000152942.19	RAD17	TRUE
ENST00000282891.10	ENSG00000152942.19	RAD17	TRUE
ENST00000508320.1	ENSG00000152942.19	RAD17	FALSE
ENST00000513214.1	ENSG00000152942.19	RAD17	FALSE
ENST00000647531.1	ENSG00000152939.17	MARVELD2	TRUE
ENST00000645446.1	ENSG00000152939.17	MARVELD2	TRUE
ENST00000413223.3	ENSG00000152939.17	MARVELD2	FALSE
ENST00000355237.6	ENSG00000197822.11	OCLN	TRUE
ENST00000538151.2	ENSG00000197822.11	OCLN	TRUE
ENST00000380729.8	ENSG00000183474.16	GTF2H2C	TRUE
ENST00000512736.5	ENSG00000183474.16	GTF2H2C	TRUE
ENST00000514069.6	ENSG00000183474.16	GTF2H2C	TRUE
ENST00000506129.5	ENSG00000183474.16	GTF2H2C	TRUE
ENST00000514162.5	ENSG00000183474.16	GTF2H2C	TRUE
ENST00000380751.9	ENSG00000205572.10	SERF1B	TRUE
ENST00000380750.8	ENSG00000205572.10	SERF1B	TRUE
ENST00000503931.5	ENSG00000205572.10	SERF1B	TRUE
ENST00000506542.1	ENSG00000205572.10	SERF1B	TRUE
ENST00000515588.1	ENSG00000205572.10	SERF1B	TRUE
ENST00000511812.5	ENSG00000205571.14	SMN2	TRUE
ENST00000626847.2	ENSG00000205571.14	SMN2	TRUE
ENST00000506734.5	ENSG00000205571.14	SMN2	TRUE
ENST00000380742.8	ENSG00000205571.14	SMN2	TRUE
ENST00000380743.9	ENSG00000205571.14	SMN2	FALSE
ENST00000638794.1	ENSG00000205571.14	SMN2	FALSE
ENST00000511873.6	ENSG00000205571.14	SMN2	FALSE
ENST00000317633.14	ENSG00000172058.16	SERF1A	TRUE
ENST00000354833.7	ENSG00000172058.16	SERF1A	TRUE
ENST00000513436.6	ENSG00000172058.16	SERF1A	TRUE
ENST00000504458.1	ENSG00000172058.16	SERF1A	TRUE
ENST00000507348.5	ENSG00000172058.16	SERF1A	TRUE
ENST00000512649.1	ENSG00000172058.16	SERF1A	TRUE
ENST00000503079.6	ENSG00000172062.17	SMN1	TRUE
ENST00000514951.5	ENSG00000172062.17	SMN1	TRUE
ENST00000506239.6	ENSG00000172062.17	SMN1	TRUE
ENST00000380707.9	ENSG00000172062.17	SMN1	FALSE
ENST00000506163.5	ENSG00000172062.17	SMN1	FALSE
ENST00000507905.6	ENSG00000172062.17	SMN1	FALSE
ENST00000358731.9	ENSG00000145734.19	BDP1	TRUE
ENST00000380675.3	ENSG00000145734.19	BDP1	TRUE
ENST00000525844.1	ENSG00000145734.19	BDP1	FALSE
ENST00000512218.6	ENSG00000131844.16	MCCC2	TRUE
ENST00000509358.6	ENSG00000131844.16	MCCC2	TRUE
ENST00000340941.11	ENSG00000131844.16	MCCC2	TRUE
ENST00000509539.2	ENSG00000131844.16	MCCC2	FALSE
ENST00000296777.5	ENSG00000164326.5	CARTPT	FALSE
ENST00000296755.12	ENSG00000131711.15	MAP1B	TRUE
ENST00000513526.6	ENSG00000131711.15	MAP1B	TRUE
ENST00000511641.2	ENSG00000131711.15	MAP1B	FALSE
ENST00000504492.1	ENSG00000131711.15	MAP1B	FALSE
ENST00000536805.5	ENSG00000049883.15	PTCD2	TRUE
ENST00000543322.5	ENSG00000049883.15	PTCD2	TRUE
ENST00000515198.5	ENSG00000049883.15	PTCD2	FALSE
ENST00000511752.5	ENSG00000049883.15	PTCD2	FALSE
ENST00000486995.5	ENSG00000049883.15	PTCD2	FALSE
ENST00000308077.9	ENSG00000049883.15	PTCD2	FALSE
ENST00000503868.5	ENSG00000049883.15	PTCD2	FALSE
ENST00000503315.5	ENSG00000049883.15	PTCD2	FALSE
ENST00000337273.9	ENSG00000083312.17	TNPO1	TRUE
ENST00000520850.5	ENSG00000083312.17	TNPO1	TRUE
ENST00000523768.5	ENSG00000083312.17	TNPO1	TRUE
ENST00000506351.6	ENSG00000083312.17	TNPO1	TRUE
ENST00000605210.1	ENSG00000083312.17	TNPO1	FALSE
ENST00000430046.7	ENSG00000157107.14	FCHO2	TRUE
ENST00000512348.5	ENSG00000157107.14	FCHO2	TRUE
ENST00000287761.7	ENSG00000157107.14	FCHO2	TRUE
ENST00000287773.5	ENSG00000157111.13	TMEM171	TRUE
ENST00000454765.7	ENSG00000157111.13	TMEM171	TRUE
ENST00000296776.6	ENSG00000164325.8	TMEM174	TRUE
ENST00000335895.12	ENSG00000145741.16	BTF3	TRUE
ENST00000676862.1	ENSG00000145741.16	BTF3	TRUE
ENST00000678135.1	ENSG00000145741.16	BTF3	TRUE
ENST00000380591.7	ENSG00000145741.16	BTF3	TRUE
ENST00000677654.1	ENSG00000145741.16	BTF3	TRUE
ENST00000543251.5	ENSG00000164338.10	UTP15	TRUE
ENST00000296792.9	ENSG00000164338.10	UTP15	TRUE
ENST00000508491.1	ENSG00000164338.10	UTP15	TRUE
ENST00000296794.10	ENSG00000214944.9	ARHGEF28	TRUE
ENST00000513042.6	ENSG00000214944.9	ARHGEF28	TRUE
ENST00000545377.5	ENSG00000214944.9	ARHGEF28	TRUE
ENST00000296799.8	ENSG00000214944.9	ARHGEF28	TRUE
ENST00000512883.1	ENSG00000214944.9	ARHGEF28	FALSE
ENST00000511181.5	ENSG00000049860.14	HEXB	TRUE
ENST00000261416.12	ENSG00000049860.14	HEXB	TRUE
ENST00000509579.1	ENSG00000049860.14	HEXB	TRUE
ENST00000296802.9	ENSG00000164346.10	NSA2	TRUE
ENST00000610426.5	ENSG00000164346.10	NSA2	TRUE
ENST00000511206.5	ENSG00000113161.16	HMGCR	TRUE
ENST00000343975.9	ENSG00000113161.16	HMGCR	TRUE
ENST00000507942.1	ENSG00000113161.16	HMGCR	FALSE
ENST00000511986.1	ENSG00000113161.16	HMGCR	FALSE
ENST00000241436.8	ENSG00000122008.15	POLK	TRUE
ENST00000503479.6	ENSG00000122008.15	POLK	TRUE
ENST00000510815.6	ENSG00000122008.15	POLK	TRUE
ENST00000505774.5	ENSG00000122008.15	POLK	TRUE
ENST00000515295.5	ENSG00000122008.15	POLK	FALSE
ENST00000514141.5	ENSG00000122008.15	POLK	FALSE
ENST00000504026.5	ENSG00000122008.15	POLK	FALSE
ENST00000508526.5	ENSG00000122008.15	POLK	FALSE
ENST00000509126.2	ENSG00000122008.15	POLK	FALSE
ENST00000672850.1	ENSG00000189045.15	ANKDD1B	TRUE
ENST00000672844.1	ENSG00000189045.15	ANKDD1B	FALSE
ENST00000601380.4	ENSG00000189045.15	ANKDD1B	TRUE
ENST00000672400.1	ENSG00000189045.15	ANKDD1B	TRUE
ENST00000672135.1	ENSG00000189045.15	ANKDD1B	TRUE
ENST00000673225.1	ENSG00000189045.15	ANKDD1B	FALSE
ENST00000673223.1	ENSG00000189045.15	ANKDD1B	FALSE
ENST00000502798.7	ENSG00000122012.14	SV2C	TRUE
ENST00000322285.7	ENSG00000122012.14	SV2C	TRUE
ENST00000274364.11	ENSG00000145703.16	IQGAP2	TRUE
ENST00000379730.7	ENSG00000145703.16	IQGAP2	TRUE
ENST00000396234.7	ENSG00000145703.16	IQGAP2	TRUE
ENST00000502745.5	ENSG00000145703.16	IQGAP2	TRUE
ENST00000504254.5	ENSG00000145703.16	IQGAP2	TRUE
ENST00000513534.1	ENSG00000145703.16	IQGAP2	TRUE
ENST00000504477.5	ENSG00000145703.16	IQGAP2	FALSE
ENST00000319211.5	ENSG00000181104.7	F2R	TRUE
ENST00000505600.1	ENSG00000181104.7	F2R	TRUE
ENST00000296677.5	ENSG00000164251.5	F2RL1	TRUE
ENST00000513010.5	ENSG00000171643.14	S100Z	TRUE
ENST00000274368.9	ENSG00000145708.11	CRHBP	TRUE
ENST00000506501.1	ENSG00000145708.11	CRHBP	TRUE
ENST00000312916.12	ENSG00000164252.13	AGGF1	TRUE
ENST00000506806.1	ENSG00000164252.13	AGGF1	TRUE
ENST00000646704.1	ENSG00000285000.1	AC008581.2	FALSE
ENST00000646262.1	ENSG00000284762.1	AC022414.1	TRUE
ENST00000264917.10	ENSG00000113231.14	PDE8B	TRUE
ENST00000340978.7	ENSG00000113231.14	PDE8B	TRUE
ENST00000346042.7	ENSG00000113231.14	PDE8B	TRUE
ENST00000333194.8	ENSG00000113231.14	PDE8B	FALSE
ENST00000342343.8	ENSG00000113231.14	PDE8B	FALSE
ENST00000502945.1	ENSG00000113231.14	PDE8B	FALSE
ENST00000503963.1	ENSG00000113231.14	PDE8B	FALSE
ENST00000505283.1	ENSG00000113231.14	PDE8B	TRUE
ENST00000614488.4	ENSG00000085365.18	SCAMP1	TRUE
ENST00000618166.4	ENSG00000085365.18	SCAMP1	TRUE
ENST00000621999.5	ENSG00000085365.18	SCAMP1	TRUE
ENST00000510030.2	ENSG00000085365.18	SCAMP1	FALSE
ENST00000521567.1	ENSG00000132840.10	BHMT2	FALSE
ENST00000255192.8	ENSG00000132840.10	BHMT2	FALSE
ENST00000519743.1	ENSG00000132840.10	BHMT2	FALSE
ENST00000524080.1	ENSG00000145692.15	BHMT	TRUE
ENST00000274353.10	ENSG00000145692.15	BHMT	TRUE
ENST00000396137.5	ENSG00000152409.9	JMY	TRUE
ENST00000453514.5	ENSG00000164329.13	TENT2	TRUE
ENST00000423041.6	ENSG00000164329.13	TENT2	TRUE
ENST00000504233.5	ENSG00000164329.13	TENT2	TRUE
ENST00000446378.3	ENSG00000164309.15	CMYA5	TRUE
ENST00000350881.6	ENSG00000113296.14	THBS4	TRUE
ENST00000511733.1	ENSG00000113296.14	THBS4	TRUE
ENST00000296739.6	ENSG00000164299.7	SPZ1	TRUE
ENST00000510158.5	ENSG00000039319.17	ZFYVE16	TRUE
ENST00000509562.2	ENSG00000039319.17	ZFYVE16	FALSE
ENST00000509558.1	ENSG00000039319.17	ZFYVE16	FALSE
ENST00000502608.5	ENSG00000152380.10	FAM151B	TRUE
ENST00000282226.5	ENSG00000152380.10	FAM151B	TRUE
ENST00000670357.1	ENSG00000113318.11	MSH3	TRUE
ENST00000265081.7	ENSG00000113318.11	MSH3	TRUE
ENST00000667069.1	ENSG00000113318.11	MSH3	TRUE
ENST00000658259.1	ENSG00000113318.11	MSH3	FALSE
ENST00000265080.9	ENSG00000113319.13	RASGRF2	TRUE
ENST00000503795.1	ENSG00000113319.13	RASGRF2	TRUE
ENST00000638442.1	ENSG00000113319.13	RASGRF2	FALSE
ENST00000424301.6	ENSG00000131730.16	CKMT2	TRUE
ENST00000407610.8	ENSG00000131732.12	ZCCHC9	TRUE
ENST00000458350.7	ENSG00000152348.16	ATG10	TRUE
ENST00000513443.5	ENSG00000152348.16	ATG10	TRUE
ENST00000504770.5	ENSG00000152348.16	ATG10	TRUE
ENST00000513634.1	ENSG00000152348.16	ATG10	FALSE
ENST00000439350.1	ENSG00000205464.12	ATP6AP1L	TRUE
ENST00000282268.7	ENSG00000152422.16	XRCC4	TRUE
ENST00000338635.10	ENSG00000152422.16	XRCC4	TRUE
ENST00000342785.8	ENSG00000038427.16	VCAN	TRUE
ENST00000343200.9	ENSG00000038427.16	VCAN	TRUE
ENST00000265077.8	ENSG00000038427.16	VCAN	TRUE
ENST00000512590.6	ENSG00000038427.16	VCAN	TRUE
ENST00000513960.5	ENSG00000038427.16	VCAN	FALSE
ENST00000513984.5	ENSG00000038427.16	VCAN	TRUE
ENST00000502527.2	ENSG00000038427.16	VCAN	TRUE
ENST00000247655.4	ENSG00000127184.13	COX7C	TRUE
ENST00000515763.1	ENSG00000127184.13	COX7C	TRUE
ENST00000274376.11	ENSG00000145715.15	RASA1	TRUE
ENST00000515800.6	ENSG00000145715.15	RASA1	TRUE
ENST00000456692.6	ENSG00000145715.15	RASA1	TRUE
ENST00000512763.5	ENSG00000145715.15	RASA1	TRUE
ENST00000506290.1	ENSG00000145715.15	RASA1	TRUE
ENST00000512239.1	ENSG00000113356.13	POLR3G	FALSE
ENST00000399107.6	ENSG00000113356.13	POLR3G	TRUE
ENST00000651687.1	ENSG00000113356.13	POLR3G	TRUE
ENST00000514483.5	ENSG00000113356.13	POLR3G	TRUE
ENST00000508842.5	ENSG00000164199.18	ADGRV1	FALSE
ENST00000405460.9	ENSG00000164199.18	ADGRV1	TRUE
ENST00000639431.1	ENSG00000164199.18	ADGRV1	FALSE
ENST00000425867.3	ENSG00000164199.18	ADGRV1	FALSE
ENST00000638975.1	ENSG00000164199.18	ADGRV1	FALSE
ENST00000640407.1	ENSG00000164199.18	ADGRV1	FALSE
ENST00000507314.2	ENSG00000164199.18	ADGRV1	FALSE
ENST00000640815.1	ENSG00000164199.18	ADGRV1	TRUE
ENST00000639821.1	ENSG00000164199.18	ADGRV1	TRUE
ENST00000639707.1	ENSG00000164199.18	ADGRV1	FALSE
ENST00000327111.8	ENSG00000175745.14	NR2F1	TRUE
ENST00000647447.1	ENSG00000175745.14	NR2F1	FALSE
ENST00000615873.1	ENSG00000175745.14	NR2F1	FALSE
ENST00000265140.10	ENSG00000133302.13	SLF1	TRUE
ENST00000508130.5	ENSG00000133302.13	SLF1	TRUE
ENST00000283357.10	ENSG00000153347.10	FAM81B	TRUE
ENST00000503361.5	ENSG00000153347.10	FAM81B	FALSE
ENST00000512365.1	ENSG00000153347.10	FAM81B	FALSE
ENST00000513110.1	ENSG00000153347.10	FAM81B	FALSE
ENST00000380009.9	ENSG00000164291.17	ARSK	TRUE
ENST00000513814.5	ENSG00000164291.17	ARSK	TRUE
ENST00000504763.1	ENSG00000164291.17	ARSK	TRUE
ENST00000504873.5	ENSG00000164291.17	ARSK	TRUE
ENST00000512106.1	ENSG00000164291.17	ARSK	FALSE
ENST00000380007.3	ENSG00000178015.5	GPR150	TRUE
ENST00000311364.8	ENSG00000175449.14	RFESD	TRUE
ENST00000458310.1	ENSG00000175449.14	RFESD	TRUE
ENST00000513950.2	ENSG00000175449.14	RFESD	FALSE
ENST00000506817.1	ENSG00000164292.13	RHOBTB3	TRUE
ENST00000379982.8	ENSG00000164292.13	RHOBTB3	TRUE
ENST00000510623.1	ENSG00000164292.13	RHOBTB3	FALSE
ENST00000504179.5	ENSG00000164292.13	RHOBTB3	TRUE
ENST00000505143.5	ENSG00000153113.24	CAST	FALSE
ENST00000338252.7	ENSG00000153113.24	CAST	TRUE
ENST00000511097.6	ENSG00000153113.24	CAST	FALSE
ENST00000395812.6	ENSG00000153113.24	CAST	TRUE
ENST00000674702.1	ENSG00000153113.24	CAST	TRUE
ENST00000675179.1	ENSG00000153113.24	CAST	TRUE
ENST00000674984.1	ENSG00000153113.24	CAST	FALSE
ENST00000675663.1	ENSG00000153113.24	CAST	TRUE
ENST00000514055.5	ENSG00000153113.24	CAST	FALSE
ENST00000508608.6	ENSG00000153113.24	CAST	TRUE
ENST00000675267.1	ENSG00000153113.24	CAST	TRUE
ENST00000675614.1	ENSG00000153113.24	CAST	TRUE
ENST00000395813.5	ENSG00000153113.24	CAST	TRUE
ENST00000675858.1	ENSG00000153113.24	CAST	TRUE
ENST00000511049.5	ENSG00000153113.24	CAST	TRUE
ENST00000309190.9	ENSG00000153113.24	CAST	TRUE
ENST00000510156.5	ENSG00000153113.24	CAST	FALSE
ENST00000508117.6	ENSG00000153113.24	CAST	TRUE
ENST00000509903.5	ENSG00000153113.24	CAST	FALSE
ENST00000511782.5	ENSG00000153113.24	CAST	TRUE
ENST00000504465.5	ENSG00000153113.24	CAST	TRUE
ENST00000674587.1	ENSG00000153113.24	CAST	TRUE
ENST00000675033.1	ENSG00000153113.24	CAST	TRUE
ENST00000675479.1	ENSG00000153113.24	CAST	TRUE
ENST00000508579.5	ENSG00000153113.24	CAST	TRUE
ENST00000515663.5	ENSG00000153113.24	CAST	TRUE
ENST00000484552.6	ENSG00000153113.24	CAST	TRUE
ENST00000510098.1	ENSG00000153113.24	CAST	FALSE
ENST00000510373.5	ENSG00000164308.17	ERAP2	FALSE
ENST00000513084.5	ENSG00000164308.17	ERAP2	TRUE
ENST00000437043.8	ENSG00000164308.17	ERAP2	TRUE
ENST00000379904.8	ENSG00000164308.17	ERAP2	TRUE
ENST00000510309.1	ENSG00000164308.17	ERAP2	TRUE
ENST00000507346.1	ENSG00000164308.17	ERAP2	FALSE
ENST00000508077.1	ENSG00000164308.17	ERAP2	FALSE
ENST00000231368.10	ENSG00000113441.16	LNPEP	TRUE
ENST00000395770.3	ENSG00000113441.16	LNPEP	TRUE
ENST00000308234.11	ENSG00000174136.13	RGMB	TRUE
ENST00000513185.3	ENSG00000174136.13	RGMB	TRUE
ENST00000312637.5	ENSG00000174132.9	FAM174A	TRUE
ENST00000505654.1	ENSG00000145730.20	PAM	FALSE
ENST00000512073.1	ENSG00000145730.20	PAM	FALSE
ENST00000511477.5	ENSG00000145730.20	PAM	FALSE
ENST00000509832.5	ENSG00000145730.20	PAM	FALSE
ENST00000438793.7	ENSG00000145730.20	PAM	TRUE
ENST00000346918.6	ENSG00000145730.20	PAM	TRUE
ENST00000345721.6	ENSG00000145730.20	PAM	TRUE
